ID,cluster,text
A0A3Q3JLI6,33,Histamine H2 receptor (Gastric receptor I) Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; G protein-coupled receptor activity [GO:0004930]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; positive regulation of MAPK cascade [GO:0043410]
A0A3Q3EY37,33,Histamine H2 receptor (Gastric receptor I) Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; G protein-coupled receptor activity [GO:0004930]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; positive regulation of MAPK cascade [GO:0043410]
A0A3Q1FGD2,33,Histamine H2 receptor (Gastric receptor I) Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; histamine receptor activity [GO:0004969]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; positive regulation of MAPK cascade [GO:0043410]
A0A3Q4GE62,33,Histamine H2 receptor (Gastric receptor I) Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; histamine receptor activity [GO:0004969]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; positive regulation of MAPK cascade [GO:0043410]
A0A3B5RDG7,33,Histamine H2 receptor (Gastric receptor I) Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; G protein-coupled receptor activity [GO:0004930]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; positive regulation of MAPK cascade [GO:0043410]
A0A6P8Q8J5,33,Histamine H2 receptor (Gastric receptor I) HRH2 Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; histamine receptor activity [GO:0004969]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; gastric acid secretion [GO:0001696]; positive regulation of MAPK cascade [GO:0043410]; positive regulation of vasoconstriction [GO:0045907]
A0A5A9N3F7,33,Histamine H2 receptor (Gastric receptor I) E1301_Tti000463 Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; alpha2-adrenergic receptor activity [GO:0004938]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; adenylate cyclase-inhibiting adrenergic receptor signaling pathway [GO:0071881]; positive regulation of MAPK cascade [GO:0043410]
A0A1W0WC25,33,Histamine H2 receptor BV898_12994 Cell membrane;G-protein coupled receptor;Membrane;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; G protein-coupled receptor activity [GO:0004930]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; positive regulation of MAPK cascade [GO:0043410]
A0A2I4B4L2,33,Histamine H2 receptor (Gastric receptor I) hrh2a Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; G protein-coupled receptor activity [GO:0004930]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; positive regulation of MAPK cascade [GO:0043410]
A0A6J2R2F9,33,Histamine H2 receptor (Gastric receptor I) LOC115019102 Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; G protein-coupled receptor activity [GO:0004930]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; positive regulation of MAPK cascade [GO:0043410]
A0A3Q3RZ45,33,Histamine H2 receptor (Gastric receptor I) Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; G protein-coupled receptor activity [GO:0004930]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; positive regulation of MAPK cascade [GO:0043410]
A0A6G1QV89,33,Histamine H2 receptor (Gastric receptor I) EXN66_Car022302 Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; G protein-coupled receptor activity [GO:0004930]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; positive regulation of MAPK cascade [GO:0043410]
A0A1W0WQG4,33,Histamine H2 receptor BV898_08498 Cell membrane;Disulfide bond;G-protein coupled receptor;Membrane;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; G protein-coupled receptor activity [GO:0004930]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; positive regulation of MAPK cascade [GO:0043410]
A0A8C2XCY3,33,Histamine H2 receptor (Gastric receptor I) Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; histamine receptor activity [GO:0004969]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; positive regulation of MAPK cascade [GO:0043410]
A0A3P8VDR6,33,Histamine H2 receptor (Gastric receptor I) Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; histamine receptor activity [GO:0004969]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; positive regulation of MAPK cascade [GO:0043410]
A0A4W6F5C6,33,Histamine H2 receptor (Gastric receptor I) HRH2 hrh2b Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; G protein-coupled receptor activity [GO:0004930]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; positive regulation of MAPK cascade [GO:0043410]
A0A8J9ZPP8,33,Histamine H2 receptor (Gastric receptor I) HRH2 BLAG_LOCUS16726 Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; adrenergic receptor activity [GO:0004935]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; positive regulation of MAPK cascade [GO:0043410]
A0A665TG92,33,Histamine H2 receptor (Gastric receptor I) Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; G protein-coupled receptor activity [GO:0004930]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; positive regulation of MAPK cascade [GO:0043410]
A0A1U7STV7,34,"Histamine H2 receptor (Gastric receptor I) HRH2 Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix dendrite [GO:0030425]; plasma membrane [GO:0005886]; synapse [GO:0045202]; G protein-coupled serotonin receptor activity [GO:0004993]; histamine receptor activity [GO:0004969]; neurotransmitter receptor activity [GO:0030594]; chemical synaptic transmission [GO:0007268]; G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger [GO:0007187]; gastric acid secretion [GO:0001696]; positive regulation of vasoconstriction [GO:0045907]"
A0A2I0UER1,34,"Histamine H2 receptor (Gastric receptor I) llap_5168 Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix dendrite [GO:0030425]; plasma membrane [GO:0005886]; synapse [GO:0045202]; G protein-coupled serotonin receptor activity [GO:0004993]; histamine receptor activity [GO:0004969]; neurotransmitter receptor activity [GO:0030594]; chemical synaptic transmission [GO:0007268]; G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger [GO:0007187]; gastric acid secretion [GO:0001696]; positive regulation of vasoconstriction [GO:0045907]"
A0A6I9X8Y7,34,"Histamine H2 receptor (Gastric receptor I) LOC106537952 Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix dendrite [GO:0030425]; plasma membrane [GO:0005886]; synapse [GO:0045202]; G protein-coupled serotonin receptor activity [GO:0004993]; histamine receptor activity [GO:0004969]; neurotransmitter receptor activity [GO:0030594]; chemical synaptic transmission [GO:0007268]; G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger [GO:0007187]; gastric acid secretion [GO:0001696]; positive regulation of vasoconstriction [GO:0045907]"
A0A7N4NQZ3,34,"Histamine H2 receptor (Gastric receptor I) HRH2 Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix dendrite [GO:0030425]; plasma membrane [GO:0005886]; synapse [GO:0045202]; G protein-coupled serotonin receptor activity [GO:0004993]; histamine receptor activity [GO:0004969]; neurotransmitter receptor activity [GO:0030594]; chemical synaptic transmission [GO:0007268]; G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger [GO:0007187]; gastric acid secretion [GO:0001696]; positive regulation of vasoconstriction [GO:0045907]"
A0A7M7HCQ2,34,"Histamine H2 receptor (Gastric receptor I) Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix dendrite [GO:0030425]; plasma membrane [GO:0005886]; synapse [GO:0045202]; histamine receptor activity [GO:0004969]; neurotransmitter receptor activity [GO:0030594]; chemical synaptic transmission [GO:0007268]; G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger [GO:0007187]"
A0A1V4KUC3,34,"Histamine H2 receptor (Gastric receptor I) HRH2 AV530_008071 Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix dendrite [GO:0030425]; plasma membrane [GO:0005886]; synapse [GO:0045202]; G protein-coupled serotonin receptor activity [GO:0004993]; histamine receptor activity [GO:0004969]; neurotransmitter receptor activity [GO:0030594]; chemical synaptic transmission [GO:0007268]; G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger [GO:0007187]; gastric acid secretion [GO:0001696]; positive regulation of vasoconstriction [GO:0045907]"
A0A8B7QWA5,34,"Histamine H2 receptor (Gastric receptor I) HRH2 Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix dendrite [GO:0030425]; plasma membrane [GO:0005886]; synapse [GO:0045202]; G protein-coupled serotonin receptor activity [GO:0004993]; histamine receptor activity [GO:0004969]; neurotransmitter receptor activity [GO:0030594]; chemical synaptic transmission [GO:0007268]; G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger [GO:0007187]; gastric acid secretion [GO:0001696]; positive regulation of vasoconstriction [GO:0045907]"
A0A8B7B3E7,34,"Histamine H2 receptor (Gastric receptor I) HRH2 Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix dendrite [GO:0030425]; plasma membrane [GO:0005886]; synapse [GO:0045202]; G protein-coupled serotonin receptor activity [GO:0004993]; histamine receptor activity [GO:0004969]; neurotransmitter receptor activity [GO:0030594]; chemical synaptic transmission [GO:0007268]; G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger [GO:0007187]; gastric acid secretion [GO:0001696]; positive regulation of vasoconstriction [GO:0045907]"
A0A8C5X9A8,34,"Histamine H2 receptor (Gastric receptor I) Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix dendrite [GO:0030425]; plasma membrane [GO:0005886]; synapse [GO:0045202]; G protein-coupled serotonin receptor activity [GO:0004993]; histamine receptor activity [GO:0004969]; neurotransmitter receptor activity [GO:0030594]; chemical synaptic transmission [GO:0007268]; G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger [GO:0007187]; gastric acid secretion [GO:0001696]; positive regulation of vasoconstriction [GO:0045907]"
UPI0021656132,35,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled, G proteining signal-duction via G protein transa proteining receptor signaling signaling, coupled in signal-coup protein-duction G protein processes-a role receptor signal processes-coupa receptor receptor, a protein transduction via in signaling receptor receptor in signal transaled receptor in receptor receptor. It protein-involving plasma processes membrane [GO:00086]; aeergic receptor receptor activity [GO0086; cycle-aedeee"
UPI0018CC1602,35,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled, G proteining signal-duction via G protein transa proteining receptor signaling signaling, coupled in signal-coup protein-duction G protein processes-a role receptor signal processes-coupa receptor receptor in signal transduction via in signaling receptor receptor, a protein transcoup proteining in signal processesing signal transaled signal-involving [GO:00086]; aergic receptor receptor activity [GO0086; cyclae-aedeee"
